Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,LayAOAV,ProbH,ProbD,ProbA,TotalProb,NormProbH,NormProbD,NormProbA,Margin,SpreadHA,RatioHA,LogOddsH,LogOddsD,LogOddsA
2021-08-28,2021,Man City,Arsenal,5,0,H,1.25,6.0,12.0,1,0.8,0.16666666666666666,0.08333333333333333,1.05,0.7619047619047619,0.15873015873015872,0.07936507936507936,5.000000000000004,-10.75,0.10416665798611184,0.22314355131420976,1.791759469228055,2.4849066497880004
2021-08-28,2021,Aston Villa,Brentford,1,1,D,1.95,3.6,3.8,1,0.5128205128205129,0.2777777777777778,0.2631578947368421,1.0537561853351327,0.4866595517609392,0.26360725720384204,0.24973319103521877,5.375618533513271,-1.8499999999999999,0.5131577596953264,0.6678293725756554,1.2809338454620642,1.33500106673234
2021-08-28,2021,Brighton,Everton,0,2,A,2.3,3.2,3.3,1,0.4347826086956522,0.3125,0.30303030303030304,1.0503129117259553,0.41395531164249316,0.2975303802430419,0.2885143081144649,5.031291172595531,-1.0,0.6969694857668225,0.8329091229351039,1.1631508098056809,1.1939224684724346
2021-08-28,2021,Newcastle,Southampton,2,2,D,2.5,3.4,2.8,1,0.4,0.29411764705882354,0.35714285714285715,1.0512605042016807,0.38049560351718625,0.2797761790567546,0.33972821742605913,5.126050420168071,-0.2999999999999998,0.8928568239797058,0.9162907318741551,1.2237754316221157,1.0296194171811581
2021-08-28,2021,Norwich,Leicester,1,2,A,4.5,3.5,1.85,1,0.2222222222222222,0.2857142857142857,0.5405405405405405,1.0484770484770483,0.2119476268412439,0.27250409165302786,0.5155482815057284,4.847704847704826,2.65,2.4324311176048012,1.5040773967762742,1.252762968495368,0.6151856390902335
2021-08-28,2021,West Ham,Crystal Palace,2,2,D,1.55,4.0,6.5,1,0.6451612903225806,0.25,0.15384615384615385,1.0490074441687345,0.6150206978119456,0.23832052040212892,0.1466587817859255,4.900744416873448,-4.95,0.23846150177515357,0.4382549309311553,1.3862943611198906,1.8718021769015913
2021-08-28,2021,Liverpool,Chelsea,1,1,D,2.45,3.3,2.9,1,0.4081632653061224,0.30303030303030304,0.3448275862068966,1.056021154543322,0.3865105008077544,0.28695476575121165,0.32653473344103395,5.602115454332202,-0.44999999999999973,0.8448272948871397,0.8960880245566357,1.1939224684724346,1.0647107369924282
2021-08-29,2021,Burnley,Leeds,1,1,D,3.1,3.5,2.25,1,0.3225806451612903,0.2857142857142857,0.4444444444444444,1.0527393753200205,0.306420233463035,0.2714007782101167,0.42217898832684825,5.273937532002049,0.8500000000000001,1.377777165432371,1.1314021114911006,1.252762968495368,0.8109302162163288
2021-08-29,2021,Tottenham,Watford,1,0,H,1.36,4.75,9.0,1,0.7352941176470588,0.21052631578947367,0.1111111111111111,1.0569315445476435,0.6956875508543532,0.19918633034987795,0.10512611879576893,5.693154454764349,-7.64,0.15111109432098954,0.3074846997479607,1.55814461804655,2.1972245773362196
2021-08-29,2021,Wolves,Man United,0,1,A,5.0,3.5,1.75,1,0.2,0.2857142857142857,0.5714285714285714,1.0571428571428572,0.1891891891891892,0.27027027027027023,0.5405405405405405,5.714285714285716,3.25,2.857141224490729,1.6094379124341003,1.252762968495368,0.5596157879354227
2021-09-11,2021,Crystal Palace,Tottenham,3,0,H,4.2,3.5,1.9,1,0.23809523809523808,0.2857142857142857,0.5263157894736842,1.0501253132832078,0.22673031026252988,0.27207637231503584,0.5011933174224344,5.0125313283207795,2.3000000000000003,2.210525152355183,1.4350845252893227,1.252762968495368,0.6418538861723947
2021-09-11,2021,Arsenal,Norwich,1,0,H,1.5,4.6,6.0,1,0.6666666666666666,0.2173913043478261,0.16666666666666666,1.0507246376811594,0.6344827586206896,0.20689655172413796,0.1586206896551724,5.072463768115942,-4.5,0.24999995833334027,0.4054651081081644,1.5260563034950492,1.791759469228055
2021-09-11,2021,Brentford,Brighton,0,1,A,2.8,3.2,2.62,1,0.35714285714285715,0.3125,0.38167938931297707,1.0513222464558343,0.33970826580226904,0.2972447325769854,0.3630470016207455,5.1322246455834275,0.17999999999999972,1.068701882174854,1.0296194171811581,1.1631508098056809,0.9631743177730056
2021-09-11,2021,Leicester,Man City,0,1,A,6.0,4.0,1.57,1,0.16666666666666666,0.25,0.6369426751592356,1.0536093418259023,0.15818639798488665,0.23727959697732998,0.6045340050377834,5.360934182590227,4.43,3.821653616781136,1.791759469228055,1.3862943611198906,0.45107561936021673
2021-09-11,2021,Man United,Newcastle,4,1,H,1.18,7.5,15.0,1,0.8474576271186441,0.13333333333333333,0.06666666666666667,1.0474576271186442,0.8090614886731391,0.12729234088457386,0.06364617044228693,4.745762711864421,-13.82,0.07866666142222258,0.16551443847757333,2.0149030205422647,2.70805020110221
2021-09-11,2021,Southampton,West Ham,0,0,D,2.9,3.5,2.4,1,0.3448275862068966,0.2857142857142857,0.4166666666666667,1.047208538587849,0.3292826342610741,0.2728341826734614,0.39788318306546455,4.72085385878489,0.5,1.2083328298613207,1.0647107369924282,1.252762968495368,0.8754687373538999
2021-09-11,2021,Watford,Wolves,0,2,A,3.4,3.2,2.25,1,0.29411764705882354,0.3125,0.4444444444444444,1.051062091503268,0.27982899339292655,0.29731830547998445,0.42285270112708895,5.1062091503268014,1.15,1.5111104395064712,1.2237754316221157,1.1631508098056809,0.8109302162163288
2021-09-11,2021,Chelsea,Aston Villa,3,0,H,1.28,5.5,11.0,1,0.78125,0.18181818181818182,0.09090909090909091,1.0539772727272727,0.7412398921832885,0.1725067385444744,0.0862533692722372,5.397727272727271,-9.72,0.11636362578512494,0.2468600779315258,1.7047480922384253,2.3978952727983707
2021-09-12,2021,Leeds,Liverpool,0,3,A,4.33,4.0,1.75,1,0.23094688221709006,0.25,0.5714285714285714,1.0523754536456615,0.21945293518300807,0.23755780233560622,0.5429892624813857,5.237545364566154,2.58,2.4742843004089714,1.4655675420143985,1.3862943611198906,0.5596157879354227
2021-09-13,2021,Everton,Burnley,3,1,H,1.7,3.75,5.0,1,0.5882352941176471,0.26666666666666666,0.2,1.0549019607843138,0.5576208178438662,0.2527881040892193,0.1895910780669145,5.490196078431375,-3.3,0.3399999320000136,0.5306282510621704,1.3217558399823195,1.6094379124341003
2021-09-17,2021,Newcastle,Leeds,1,1,D,3.0,3.6,2.3,1,0.3333333333333333,0.2777777777777778,0.4347826086956522,1.0458937198067635,0.31870669745958424,0.26558891454965355,0.4157043879907621,4.589371980676349,0.7000000000000002,1.3043472589794527,1.0986122886681098,1.2809338454620642,0.8329091229351039
2021-09-18,2021,Wolves,Brentford,0,2,A,1.83,3.25,5.0,1,0.5464480874316939,0.3076923076923077,0.2,1.0541403951240016,0.5183826461440306,0.2918893053672542,0.18972804848871525,5.4140395124001595,-3.17,0.36599992680001464,0.6043159668533296,1.1786549963416462,1.6094379124341003
2021-09-18,2021,Burnley,Arsenal,0,1,A,3.8,3.6,1.95,1,0.2631578947368421,0.2777777777777778,0.5128205128205129,1.053756185335133,0.2497331910352187,0.263607257203842,0.4866595517609391,5.375618533513293,1.8499999999999999,1.9487169493759233,1.33500106673234,1.2809338454620642,0.6678293725756554
2021-09-18,2021,Liverpool,Crystal Palace,3,0,H,1.2,7.0,13.0,1,0.8333333333333334,0.14285714285714285,0.07692307692307693,1.0531135531135531,0.7913043478260869,0.13565217391304346,0.07304347826086957,5.311355311355315,-11.8,0.09230768520710114,0.1823215567939546,1.9459101490553132,2.5649493574615367
2021-09-18,2021,Man City,Southampton,0,0,D,1.12,9.5,17.0,1,0.8928571428571428,0.10526315789473684,0.058823529411764705,1.0569438301636442,0.8447536353175019,0.09959200753216865,0.05565435715032954,5.694383016364424,-15.879999999999999,0.06588234906574418,0.11332868530700327,2.2512917986064953,2.833213344056216
2021-09-18,2021,Norwich,Watford,1,3,A,2.15,3.3,3.5,1,0.46511627906976744,0.30303030303030304,0.2857142857142857,1.0538608678143562,0.44134505158578524,0.28754298815437523,0.2711119602598395,5.386086781435617,-1.35,0.6142855387755602,0.7654678421395714,1.1939224684724346,1.252762968495368
2021-09-18,2021,Aston Villa,Everton,3,0,H,2.4,3.3,3.0,1,0.4166666666666667,0.30303030303030304,0.3333333333333333,1.053030303030303,0.3956834532374101,0.2877697841726619,0.31654676258992803,5.303030303030298,-0.6000000000000001,0.7999997333334221,0.8754687373538999,1.1939224684724346,1.0986122886681098
2021-09-19,2021,Brighton,Leicester,2,1,H,2.7,3.2,2.75,1,0.37037037037037035,0.3125,0.36363636363636365,1.046506734006734,0.3539111200482606,0.2986125075407199,0.34747637241101953,4.6506734006734,-0.04999999999999982,0.9818178247935183,0.9932517730102834,1.1631508098056809,1.0116009116784799
2021-09-19,2021,West Ham,Man United,1,2,A,4.33,4.0,1.75,1,0.23094688221709006,0.25,0.5714285714285714,1.0523754536456615,0.21945293518300807,0.23755780233560622,0.5429892624813857,5.237545364566154,2.58,2.4742843004089714,1.4655675420143985,1.3862943611198906,0.5596157879354227
2021-09-19,2021,Tottenham,Chelsea,0,3,A,5.0,3.8,1.7,1,0.2,0.2631578947368421,0.5882352941176471,1.0513931888544892,0.19022379269729095,0.2502944640753828,0.5594817432273262,5.139318885448918,3.3,2.941174740485447,1.6094379124341003,1.33500106673234,0.5306282510621704
2021-09-25,2021,Chelsea,Man City,0,1,A,2.62,3.2,2.75,1,0.38167938931297707,0.3125,0.36363636363636365,1.0578157529493408,0.3608184017384886,0.2954200664233876,0.34376153183812375,5.781575294934083,-0.1299999999999999,0.9527269262811177,0.9631743177730056,1.1631508098056809,1.0116009116784799
2021-09-25,2021,Man United,Aston Villa,0,1,A,1.36,5.25,8.0,1,0.7352941176470588,0.19047619047619047,0.125,1.0507703081232491,0.6997667444185273,0.18127290903032325,0.11896034655114963,5.077030812324912,-6.64,0.1699999787500027,0.3074846997479607,1.6582280766035324,2.0794415416798357
2021-09-25,2021,Everton,Norwich,2,0,H,1.61,3.8,5.75,1,0.6211180124223602,0.2631578947368421,0.17391304347826086,1.0581889506374633,0.5869632375656471,0.24868705591597154,0.1643497065183812,5.818895063746332,-4.14,0.2799999513043563,0.4762341789963717,1.33500106673234,1.749199854809259
2021-09-25,2021,Leeds,West Ham,1,2,A,3.0,3.6,2.25,1,0.3333333333333333,0.2777777777777778,0.4444444444444444,1.0555555555555556,0.3157894736842105,0.2631578947368421,0.42105263157894735,5.555555555555558,0.75,1.333332740741004,1.0986122886681098,1.2809338454620642,0.8109302162163288
2021-09-25,2021,Leicester,Burnley,2,2,D,1.57,4.0,6.0,1,0.6369426751592356,0.25,0.16666666666666666,1.0536093418259023,0.6045340050377834,0.23727959697732998,0.15818639798488665,5.360934182590227,-4.43,0.2616666230555628,0.45107561936021673,1.3862943611198906,1.791759469228055
2021-09-25,2021,Watford,Newcastle,1,1,D,2.2,3.4,3.3,1,0.45454545454545453,0.29411764705882354,0.30303030303030304,1.0516934046345812,0.43220338983050843,0.2796610169491525,0.288135593220339,5.169340463458116,-1.0999999999999996,0.6666664646465259,0.7884573603642703,1.2237754316221157,1.1939224684724346
2021-09-25,2021,Brentford,Liverpool,3,3,D,7.0,4.5,1.45,1,0.14285714285714285,0.2222222222222222,0.6896551724137931,1.0547345374931583,0.13544369486248053,0.21069019200830302,0.6538661131292164,5.473453749315826,5.55,4.827582877529051,1.9459101490553132,1.5040773967762742,0.371563556432483
2021-09-26,2021,Southampton,Wolves,0,1,A,2.62,3.2,2.8,1,0.38167938931297707,0.3125,0.35714285714285715,1.0513222464558343,0.3630470016207455,0.2972447325769854,0.33970826580226904,5.1322246455834275,-0.17999999999999972,0.9357139515307317,0.9631743177730056,1.1631508098056809,1.0296194171811581
2021-09-26,2021,Arsenal,Tottenham,3,1,H,2.15,3.3,3.5,1,0.46511627906976744,0.30303030303030304,0.2857142857142857,1.0538608678143562,0.44134505158578524,0.28754298815437523,0.2711119602598395,5.386086781435617,-1.35,0.6142855387755602,0.7654678421395714,1.1939224684724346,1.252762968495368
2021-09-27,2021,Crystal Palace,Brighton,1,1,D,3.1,3.2,2.45,1,0.3225806451612903,0.3125,0.4081632653061224,1.0432439104674127,0.3092092289489253,0.2995464405442714,0.39124433050680335,4.324391046741272,0.6499999999999999,1.2653056059977117,1.1314021114911006,1.1631508098056809,0.8960880245566357
2021-10-02,2021,Man United,Everton,1,1,D,1.45,4.33,7.5,1,0.6896551724137931,0.23094688221709006,0.13333333333333333,1.0539353879642166,0.6543619089837492,0.21912812194605918,0.12650996907019152,5.39353879642166,-6.05,0.19333330755555897,0.371563556432483,1.4655675420143985,2.0149030205422647
2021-10-02,2021,Burnley,Norwich,0,0,D,1.85,3.6,4.33,1,0.5405405405405405,0.2777777777777778,0.23094688221709006,1.0492652005354084,0.5151610291323099,0.2647355288596593,0.22010344200803078,4.926520053540839,-2.48,0.427251633429184,0.6151856390902335,1.2809338454620642,1.4655675420143985
2021-10-02,2021,Chelsea,Southampton,3,1,H,1.36,4.75,9.0,1,0.7352941176470588,0.21052631578947367,0.1111111111111111,1.0569315445476435,0.6956875508543532,0.19918633034987795,0.10512611879576893,5.693154454764349,-7.64,0.15111109432098954,0.3074846997479607,1.55814461804655,2.1972245773362196
2021-10-02,2021,Leeds,Watford,1,0,H,1.7,4.0,4.75,1,0.5882352941176471,0.25,0.21052631578947367,1.0487616099071206,0.5608856088560886,0.23837638376383766,0.2007380073800738,4.876160990712064,-3.05,0.35789466149586074,0.5306282510621704,1.3862943611198906,1.55814461804655
2021-10-02,2021,Wolves,Newcastle,2,1,H,1.61,4.2,5.25,1,0.6211180124223602,0.23809523809523808,0.19047619047619047,1.0496894409937887,0.591715976331361,0.22682445759368838,0.1814595660749507,4.968944099378869,-3.6399999999999997,0.3066666082539794,0.4762341789963717,1.4350845252893227,1.6582280766035324
2021-10-02,2021,Brighton,Arsenal,0,0,D,3.0,3.25,2.4,1,0.3333333333333333,0.3076923076923077,0.4166666666666667,1.0576923076923077,0.3151515151515151,0.2909090909090909,0.393939393939394,5.769230769230771,0.6000000000000001,1.2499994791668836,1.0986122886681098,1.1786549963416462,0.8754687373538999
2021-10-03,2021,Crystal Palace,Leicester,2,2,D,3.1,3.4,2.3,1,0.3225806451612903,0.29411764705882354,0.4347826086956522,1.0514809009157662,0.3067869752844252,0.27971753628874063,0.41349548842683403,5.148090091576618,0.8000000000000003,1.3478255009454345,1.1314021114911006,1.2237754316221157,0.8329091229351039
2021-10-03,2021,Tottenham,Aston Villa,2,1,H,2.1,3.6,3.4,1,0.47619047619047616,0.2777777777777778,0.29411764705882354,1.0480859010270775,0.45434298440979953,0.2650334075723831,0.2806236080178174,4.808590102707755,-1.2999999999999998,0.6176468771626832,0.7419373447293773,1.2809338454620642,1.2237754316221157
2021-10-03,2021,West Ham,Brentford,1,2,A,1.75,3.75,4.75,1,0.5714285714285714,0.26666666666666666,0.21052631578947367,1.0486215538847117,0.5449330783938815,0.25430210325047803,0.20076481835564056,4.862155388471168,-3.0,0.3684209750692684,0.5596157879354227,1.3217558399823195,1.55814461804655
2021-10-03,2021,Liverpool,Man City,2,2,D,2.87,3.5,2.4,1,0.3484320557491289,0.2857142857142857,0.4166666666666667,1.0508130081300813,0.33158331030671456,0.2718983144515059,0.3965183752417795,5.081300813008127,0.4700000000000002,1.195832835069652,1.0543120297715298,1.252762968495368,0.8754687373538999
2021-10-16,2021,Watford,Liverpool,0,5,A,8.5,5.5,1.33,0,0.11764705882352941,0.18181818181818182,0.7518796992481203,1.0513449398898316,0.11190148386109836,0.17293865687624294,0.7151598592626587,5.134493988983158,7.17,6.390972638366438,2.1400661634962708,1.7047480922384253,0.28517894223366247
2021-10-16,2021,Aston Villa,Wolves,2,3,A,2.15,3.25,3.5,1,0.46511627906976744,0.3076923076923077,0.2857142857142857,1.058522872476361,0.43940125543215836,0.2906808305166586,0.269917914051183,5.85228724763609,-1.35,0.6142855387755602,0.7654678421395714,1.1786549963416462,1.252762968495368
2021-10-16,2021,Leicester,Man United,4,2,H,3.5,3.6,2.05,1,0.2857142857142857,0.2777777777777778,0.48780487804878053,1.051296941540844,0.2717731541152642,0.2642238998342847,0.46400294605045117,5.1296941540843966,1.4500000000000002,1.7073162403335413,1.252762968495368,1.2809338454620642,0.7178397931503168
2021-10-16,2021,Man City,Burnley,2,0,H,1.12,9.0,19.0,1,0.8928571428571428,0.1111111111111111,0.05263157894736842,1.0565998329156223,0.8450286617908678,0.10515912235619687,0.04981221585293536,5.659983291562232,-17.88,0.05894736531855972,0.11332868530700327,2.1972245773362196,2.9444389791664403
2021-10-16,2021,Norwich,Brighton,0,0,D,3.6,3.4,2.1,1,0.2777777777777778,0.29411764705882354,0.47619047619047616,1.0480859010270773,0.26503340757238314,0.28062360801781744,0.4543429844097996,4.808590102707733,1.5,1.7142848979595722,1.2809338454620642,1.2237754316221157,0.7419373447293773
2021-10-16,2021,Southampton,Leeds,1,0,H,2.3,3.5,3.0,1,0.4347826086956522,0.2857142857142857,0.3333333333333333,1.0538302277432712,0.41257367387033406,0.27111984282907664,0.3163064833005894,5.3830227743271175,-0.7000000000000002,0.7666664111111962,0.8329091229351039,1.252762968495368,1.0986122886681098
2021-10-16,2021,Brentford,Chelsea,0,1,A,6.5,3.8,1.57,1,0.15384615384615385,0.2631578947368421,0.6369426751592356,1.0539467237422315,0.14597147121430845,0.24968804286658022,0.6043404859191114,5.394672374223153,4.93,4.140124751512897,1.8718021769015913,1.33500106673234,0.45107561936021673
2021-10-17,2021,Everton,West Ham,0,1,A,2.5,3.4,2.8,1,0.4,0.29411764705882354,0.35714285714285715,1.0512605042016807,0.38049560351718625,0.2797761790567546,0.33972821742605913,5.126050420168071,-0.2999999999999998,0.8928568239797058,0.9162907318741551,1.2237754316221157,1.0296194171811581
2021-10-17,2021,Newcastle,Tottenham,2,3,A,3.5,3.6,2.05,1,0.2857142857142857,0.2777777777777778,0.48780487804878053,1.051296941540844,0.2717731541152642,0.2642238998342847,0.46400294605045117,5.1296941540843966,1.4500000000000002,1.7073162403335413,1.252762968495368,1.2809338454620642,0.7178397931503168
2021-10-18,2021,Arsenal,Crystal Palace,2,2,D,1.6,3.8,6.0,1,0.625,0.2631578947368421,0.16666666666666666,1.0548245614035088,0.5925155925155925,0.24948024948024947,0.15800415800415799,5.482456140350878,-4.4,0.26666662222222964,0.47000362924573563,1.33500106673234,1.791759469228055
2021-10-22,2021,Arsenal,Aston Villa,3,1,H,1.83,3.75,4.2,1,0.5464480874316939,0.26666666666666666,0.23809523809523808,1.0512099921935987,0.5198277142432793,0.25367592455072036,0.2264963612060003,5.1209992193598675,-2.37,0.4357141819728138,0.6043159668533296,1.3217558399823195,1.4350845252893227
2021-10-23,2021,Chelsea,Norwich,7,0,H,1.18,7.0,15.0,1,0.8474576271186441,0.14285714285714285,0.06666666666666667,1.0569814366424537,0.8017715332926084,0.13515577275503968,0.06307269395235185,5.69814366424537,-13.82,0.07866666142222258,0.16551443847757333,1.9459101490553132,2.70805020110221
2021-10-23,2021,Crystal Palace,Newcastle,1,1,D,1.9,3.6,4.0,1,0.5263157894736842,0.2777777777777778,0.25,1.054093567251462,0.49930651872399445,0.2635228848821082,0.23717059639389737,5.409356725146197,-2.1,0.4749998812500297,0.6418538861723947,1.2809338454620642,1.3862943611198906
2021-10-23,2021,Everton,Watford,2,5,A,1.65,3.8,5.5,0,0.6060606060606061,0.2631578947368421,0.18181818181818182,1.05103668261563,0.5766312594840667,0.25037936267071315,0.17298937784522,5.10366826156301,-3.85,0.29999994545455533,0.5007752879124892,1.33500106673234,1.7047480922384253
2021-10-23,2021,Leeds,Wolves,1,1,D,2.4,3.4,2.87,1,0.4166666666666667,0.29411764705882354,0.3484320557491289,1.059216369474619,0.39337257115214064,0.2776747561073934,0.328952672740466,5.921636947461906,-0.4700000000000002,0.8362366424262568,0.8754687373538999,1.2237754316221157,1.0543120297715298
2021-10-23,2021,Southampton,Burnley,2,2,D,1.95,3.5,3.9,1,0.5128205128205129,0.2857142857142857,0.25641025641025644,1.054945054945055,0.48611111111111116,0.2708333333333333,0.24305555555555558,5.494505494505497,-1.95,0.4999998717949046,0.6678293725756554,1.252762968495368,1.3609765531356006
2021-10-23,2021,Brighton,Man City,1,4,A,8.0,4.75,1.4,0,0.125,0.21052631578947367,0.7142857142857143,1.0498120300751879,0.11906893464637423,0.20053715308863027,0.6803939122649956,4.981203007518786,6.6,5.714281632655977,2.0794415416798357,1.55814461804655,0.3364722366212129
2021-10-24,2021,Brentford,Leicester,1,2,A,2.62,3.3,2.7,1,0.38167938931297707,0.30303030303030304,0.37037037037037035,1.0550800627136505,0.36175395858708886,0.28721071863581,0.3510353227771011,5.508006271365051,-0.08000000000000007,0.9703700109740699,0.9631743177730056,1.1939224684724346,0.9932517730102834
2021-10-24,2021,West Ham,Tottenham,1,0,H,2.3,3.5,3.0,1,0.4347826086956522,0.2857142857142857,0.3333333333333333,1.0538302277432712,0.41257367387033406,0.27111984282907664,0.3163064833005894,5.3830227743271175,-0.7000000000000002,0.7666664111111962,0.8329091229351039,1.252762968495368,1.0986122886681098
2021-10-24,2021,Man United,Liverpool,0,5,A,3.1,3.6,2.2,0,0.3225806451612903,0.2777777777777778,0.45454545454545453,1.0549038774845227,0.30579150579150577,0.2633204633204633,0.43088803088803085,5.4903877484522745,0.8999999999999999,1.4090902685953324,1.1314021114911006,1.2809338454620642,0.7884573603642703
2021-10-30,2021,Leicester,Arsenal,0,2,A,2.4,3.5,2.87,1,0.4166666666666667,0.2857142857142857,0.3484320557491289,1.0508130081300813,0.3965183752417795,0.2718983144515059,0.33158331030671456,5.081300813008127,-0.4700000000000002,0.8362366424262568,0.8754687373538999,1.252762968495368,1.0543120297715298
2021-10-30,2021,Burnley,Brentford,3,1,H,2.6,3.3,2.75,1,0.3846153846153846,0.30303030303030304,0.36363636363636365,1.051282051282051,0.3658536585365854,0.2882483370288249,0.34589800443458985,5.12820512820511,-0.1499999999999999,0.9454542016530175,0.9555114450274363,1.1939224684724346,1.0116009116784799
2021-10-30,2021,Liverpool,Brighton,2,2,D,1.22,6.5,13.0,1,0.819672131147541,0.15384615384615385,0.07692307692307693,1.0504413619167718,0.78031212484994,0.14645858343337334,0.07322929171668667,5.044136191677184,-11.78,0.09384614662721949,0.19885085874516517,1.8718021769015913,2.5649493574615367
2021-10-30,2021,Man City,Crystal Palace,0,2,A,1.14,8.0,19.0,1,0.8771929824561404,0.125,0.05263157894736842,1.0548245614035088,0.8316008316008316,0.1185031185031185,0.04989604989604989,5.482456140350878,-17.86,0.05999999684210542,0.131028262406404,2.0794415416798357,2.9444389791664403
2021-10-30,2021,Newcastle,Chelsea,0,3,A,8.5,5.0,1.36,1,0.11764705882352941,0.2,0.7352941176470588,1.052941176470588,0.11173184357541902,0.18994413407821234,0.6983240223463688,5.294117647058805,7.14,6.249995404415143,2.1400661634962708,1.6094379124341003,0.3074846997479607
2021-10-30,2021,Watford,Southampton,0,1,A,3.2,3.3,2.3,1,0.3125,0.30303030303030304,0.4347826086956522,1.050312911725955,0.29753038024304196,0.28851430811446493,0.4139553116424932,5.031291172595509,0.9000000000000004,1.3913037429114161,1.1631508098056809,1.1939224684724346,0.8329091229351039
2021-10-30,2021,Tottenham,Man United,0,3,A,2.87,3.6,2.37,1,0.3484320557491289,0.2777777777777778,0.42194092827004215,1.0481507617969488,0.33242551400886,0.2650170070015079,0.4025574789896322,4.815076179694877,0.5,1.2109699531772349,1.0543120297715298,1.2809338454620642,0.8628899551470398
2021-10-31,2021,Norwich,Leeds,1,2,A,3.4,3.5,2.1,1,0.29411764705882354,0.2857142857142857,0.47619047619047616,1.0560224089635852,0.2785145888594165,0.27055702917771884,0.4509283819628648,5.6022408963585235,1.2999999999999998,1.6190468480729292,1.2237754316221157,1.252762968495368,0.7419373447293773
2021-10-31,2021,Aston Villa,West Ham,1,4,A,2.8,3.5,2.45,0,0.35714285714285715,0.2857142857142857,0.4081632653061224,1.0510204081632653,0.33980582524271846,0.27184466019417475,0.3883495145631068,5.102040816326525,0.34999999999999964,1.1428566763850299,1.0296194171811581,1.252762968495368,0.8960880245566357
2021-11-01,2021,Wolves,Everton,2,1,H,2.2,3.2,3.5,1,0.45454545454545453,0.3125,0.2857142857142857,1.0527597402597402,0.4317656129529684,0.2968388589051658,0.27139552814186585,5.275974025974017,-1.2999999999999998,0.6285712489796432,0.7884573603642703,1.1631508098056809,1.252762968495368
2021-11-05,2021,Southampton,Aston Villa,1,0,H,1.95,3.6,3.75,1,0.5128205128205129,0.2777777777777778,0.26666666666666666,1.0572649572649573,0.4850444624090542,0.2627324171382377,0.25222312045270817,5.726495726495728,-1.8,0.5199998613333703,0.6678293725756554,1.2809338454620642,1.3217558399823195
2021-11-06,2021,Man United,Man City,0,2,A,4.75,4.0,1.7,1,0.21052631578947367,0.25,0.5882352941176471,1.0487616099071206,0.2007380073800738,0.23837638376383766,0.5608856088560886,4.876160990712064,3.05,2.7941160034611747,1.55814461804655,1.3862943611198906,0.5306282510621704
2021-11-06,2021,Brentford,Norwich,1,2,A,1.6,4.0,5.75,1,0.625,0.25,0.17391304347826086,1.0489130434782608,0.5958549222797929,0.2383419689119171,0.16580310880829016,4.891304347826075,-4.15,0.2782608211720311,0.47000362924573563,1.3862943611198906,1.749199854809259
2021-11-06,2021,Chelsea,Burnley,1,1,D,1.25,6.0,12.0,1,0.8,0.16666666666666666,0.08333333333333333,1.05,0.7619047619047619,0.15873015873015872,0.07936507936507936,5.000000000000004,-10.75,0.10416665798611184,0.22314355131420976,1.791759469228055,2.4849066497880004
2021-11-06,2021,Crystal Palace,Wolves,2,0,H,2.45,3.2,3.0,1,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,5.399659863945572,-0.5499999999999998,0.8166663944445353,0.8960880245566357,1.1631508098056809,1.0986122886681098
2021-11-06,2021,Brighton,Newcastle,1,1,D,1.57,3.9,6.0,1,0.6369426751592356,0.25641025641025644,0.16666666666666666,1.0600195982361589,0.6008782066096602,0.2418919959941453,0.15722979739619442,6.001959823615888,-4.43,0.2616666230555628,0.45107561936021673,1.3609765531356006,1.791759469228055
2021-11-07,2021,Arsenal,Watford,1,0,H,1.36,4.75,8.5,1,0.7352941176470588,0.21052631578947367,0.11764705882352941,1.0634674922600618,0.6914119359534208,0.19796215429403205,0.11062590975254732,6.346749226006176,-7.14,0.15999998117647282,0.3074846997479607,1.55814461804655,2.1400661634962708
2021-11-07,2021,Everton,Tottenham,0,0,D,3.1,3.25,2.37,1,0.3225806451612903,0.3076923076923077,0.42194092827004215,1.0522138811236401,0.3065732651396048,0.2924237298254692,0.4010030050349261,5.221388112364012,0.73,1.308016325731508,1.1314021114911006,1.1786549963416462,0.8628899551470398
2021-11-07,2021,Leeds,Leicester,1,1,D,2.8,3.5,2.45,1,0.35714285714285715,0.2857142857142857,0.4081632653061224,1.0510204081632653,0.33980582524271846,0.27184466019417475,0.3883495145631068,5.102040816326525,0.34999999999999964,1.1428566763850299,1.0296194171811581,1.252762968495368,0.8960880245566357
2021-11-07,2021,West Ham,Liverpool,3,2,H,4.75,4.0,1.7,1,0.21052631578947367,0.25,0.5882352941176471,1.0487616099071206,0.2007380073800738,0.23837638376383766,0.5608856088560886,4.876160990712064,3.05,2.7941160034611747,1.55814461804655,1.3862943611198906,0.5306282510621704
2021-11-20,2021,Leicester,Chelsea,0,3,A,4.75,3.75,1.75,1,0.21052631578947367,0.26666666666666666,0.5714285714285714,1.0486215538847117,0.20076481835564056,0.25430210325047803,0.5449330783938815,4.862155388471168,3.0,2.7142841632661927,1.55814461804655,1.3217558399823195,0.5596157879354227
